phylo.tip.label.match,new.tip_unique.ID,uniqueID
eucalyptus_moderata,eucalyptus_moderata_(e._transcontinentalis_subsp._semivestita)_3460,3460
eucalyptus_moluccana,eucalyptus_moluccana_712,712
eucalyptus_moluccana,eucalyptus_moluccana_(northern_variant)_2506,2506
eucalyptus_willisii,eucalyptus_molyneuxii_2873,2873
eucalyptus_willisii,eucalyptus_molyneuxii_4748,4748
eucalyptus_willisii,eucalyptus_molyneuxii_6867,6867
eucalyptus_moorei,eucalyptus_moorei_subsp._moorei_603,603
eucalyptus_moorei,eucalyptus_moorei_subsp._moorei_5249,5249
eucalyptus_moorei,eucalyptus_moorei_subsp._moorei_5256,5256
eucalyptus_moorei,eucalyptus_moorei_subsp._moorei_(e._dissita)_2095,2095
eucalyptus_moorei,eucalyptus_moorei_subsp._moorei_x_e._fastigata_5247,5247
eucalyptus_moorei,eucalyptus_moorei_subsp._moorei_x_e._macrorhyncha_5250,5250
eucalyptus_moorei,eucalyptus_moorei_subsp._moorei_x_e._triflora?_5243,5243
eucalyptus_moorei,eucalyptus_moorei_subsp._serpentinicola_1233,1233
eucalyptus_moorei,eucalyptus_moorei_var._latiuscula_594,594
eucalyptus_morrisbyi,eucalyptus_morrisbyi_1983,1983
eucalyptus_morrisbyi,eucalyptus_morrisbyi_7411,7411
eucalyptus_morrisii,eucalyptus_morrisii_730,730
eucalyptus_morrisii,eucalyptus_morrisii_6499,6499
eucalyptus_multicaulis,eucalyptus_multicaulis_771,771
eucalyptus_multicaulis,eucalyptus_multicaulis_2914,2914
eucalyptus_multicaulis,eucalyptus_multicaulis_7358,7358
eucalyptus_myriadena,eucalyptus_myriadena_316,316
eucalyptus_myriadena,eucalyptus_myriadena_321,321
eucalyptus_myriadena,eucalyptus_myriadena_5596,5596
eucalyptus_nandewarica,eucalyptus_nandewarica_6160,6160
eucalyptus_nandewarica,eucalyptus_nandewarica_6164,6164
eucalyptus_nitida,eucalyptus_nebulosa_6742,6742
eucalyptus_neglecta,eucalyptus_neglecta_2067,2067
eucalyptus_neglecta,eucalyptus_neglecta_3797,3797
eucalyptus_neutra,eucalyptus_neutra_218,218
eucalyptus_neutra,eucalyptus_neutra_315,315
eucalyptus_neutra,eucalyptus_neutra_1853,1853
eucalyptus_neutra,eucalyptus_neutra_1855,1855
eucalyptus_neutra,eucalyptus_neutra_1874,1874
eucalyptus_neutra,eucalyptus_neutra_3441,3441
eucalyptus_nicholii,eucalyptus_nicholii_651,651
eucalyptus_nicholii,eucalyptus_nicholii_6194,6194
eucalyptus_nitida,eucalyptus_nitida_1964,1964
eucalyptus_nitida,eucalyptus_nitida_7399,7399
eucalyptus_nobilis,eucalyptus_nobilis_647,647
eucalyptus_nobilis,eucalyptus_nobilis_753,753
eucalyptus_normantonensis,eucalyptus_normantonensis_1202,1202
eucalyptus_normantonensis,eucalyptus_normantonensis_1207,1207
eucalyptus_normantonensis,eucalyptus_normantonensis_4179,4179
eucalyptus_nortonii,eucalyptus_nortonii_583,583
eucalyptus_nortonii,eucalyptus_nortonii_2951,2951
eucalyptus_scias,eucalyptus_notabilis_630,630
eucalyptus_scias,eucalyptus_notabilis_6203,6203
eucalyptus_goniantha,eucalyptus_notactites_220,220
eucalyptus_goniantha,eucalyptus_notactites_177,177
eucalyptus_goniantha,eucalyptus_notactites_4605,4605
eucalyptus_fibrosa,eucalyptus_nubilis_(e._fibrosa_subsp._nubila)_685,685
eucalyptus_nudicaulis,eucalyptus_nudicaulis_4184,4184
eucalyptus_nudicaulis,eucalyptus_nudicaulis_6401,6401
eucalyptus_nutans,eucalyptus_nutans_4800,4800
eucalyptus_obconica,eucalyptus_obconica_1930,1930
eucalyptus_obconica,eucalyptus_obconica_6646,6646
eucalyptus_obesa,eucalyptus_obesa_1109,1109
eucalyptus_obesa,eucalyptus_obesa_3724,3724
eucalyptus_obesa,eucalyptus_obesa_5478,5478
eucalyptus_obliqua,eucalyptus_obliqua_804,804
eucalyptus_obliqua,eucalyptus_obliqua_1974,1974
eucalyptus_obliqua,eucalyptus_obliqua_Eobliq_1,Eobliq_1
eucalyptus_burgessiana,eucalyptus_obstans_620,620
eucalyptus_burgessiana,eucalyptus_obstans_(e._burgessiana)_623,623
eucalyptus_burgessiana,eucalyptus_obstans_(e._burgessiana)_7359,7359
eucalyptus_obtusiflora,eucalyptus_obtusiflora_subsp._dongarraensis_266,266
eucalyptus_obtusiflora,eucalyptus_obtusiflora_subsp._dongarraensis_(subsp._cowcowensis)_2235,2235
eucalyptus_obtusiflora,eucalyptus_obtusiflora_subsp._obtusiflora_1173,1173
eucalyptus_occidentalis,eucalyptus_occidentalis_170,170
eucalyptus_occidentalis,eucalyptus_occidentalis_1095,1095
eucalyptus_occidentalis,eucalyptus_occidentalis_3556,3556
eucalyptus_polybractea,eucalyptus_odorata_822,822
eucalyptus_polybractea,eucalyptus_odorata_936,936
eucalyptus_polybractea,eucalyptus_odorata_(e._silvestris)_2580,2580
eucalyptus_oldfieldii,eucalyptus_oldfieldii_274,274
eucalyptus_oldfieldii,eucalyptus_oldfieldii_2732,2732
eucalyptus_oleosa,eucalyptus_oleosa_subsp._ampliata_500,500
eucalyptus_oleosa,eucalyptus_oleosa_subsp._ampliata_555,555
eucalyptus_oleosa,eucalyptus_oleosa_subsp._ampliata_931,931
eucalyptus_oleosa,eucalyptus_oleosa_subsp._ampliata_1408,1408
eucalyptus_oleosa,eucalyptus_oleosa_subsp._ampliata_2123,2123
eucalyptus_oleosa,eucalyptus_oleosa_subsp._ampliata_2135,2135
eucalyptus_oleosa,eucalyptus_oleosa_subsp._ampliata_2561,2561
eucalyptus_oleosa,eucalyptus_oleosa_subsp._ampliata_2596,2596
eucalyptus_oleosa,eucalyptus_oleosa_subsp._corvina_1123,1123
eucalyptus_oleosa,eucalyptus_oleosa_subsp._corvina_2251,2251
eucalyptus_oleosa,eucalyptus_oleosa_subsp._cylindroidea_1642,1642
eucalyptus_oleosa,eucalyptus_oleosa_subsp._cylindroidea_2259,2259
eucalyptus_oleosa,eucalyptus_oleosa_subsp._cylindroidea_3600,3600
eucalyptus_oleosa,eucalyptus_oleosa_subsp._oleosa_516,516
eucalyptus_oleosa,eucalyptus_oleosa_subsp._oleosa_1393,1393
eucalyptus_oleosa,eucalyptus_oleosa_subsp._oleosa_2319,2319
eucalyptus_oleosa,eucalyptus_oleosa_subsp._oleosa_2884,2884
eucalyptus_oleosa,eucalyptus_oleosa_subsp._oleosa_2886,2886
eucalyptus_oligantha,eucalyptus_oligantha_2468,2468
eucalyptus_oligantha,eucalyptus_oligantha_5804,5804
eucalyptus_oligantha,eucalyptus_oligantha_5810,5810
eucalyptus_oligantha,eucalyptus_oligantha_(subsp._modica)_1919,1919
eucalyptus_olivina,eucalyptus_olivina_319,319
eucalyptus_olivina,eucalyptus_olivina_3670,3670
eucalyptus_olivina,eucalyptus_olivina_4660,4660
eucalyptus_olsenii,eucalyptus_olsenii_597,597
eucalyptus_olsenii,eucalyptus_olsenii_7367,7367
eucalyptus_petrensis,eucalyptus_opimiflora_3515,3515
eucalyptus_petrensis,eucalyptus_opimiflora_5078,5078
eucalyptus_petrensis,eucalyptus_opimiflora_5547,5547
eucalyptus_optima,eucalyptus_optima_115,115
eucalyptus_optima,eucalyptus_optima_2154,2154
eucalyptus_oraria,eucalyptus_oraria_269,269
eucalyptus_oraria,eucalyptus_oraria_3527,3527
eucalyptus_orbifolia,eucalyptus_orbifolia_2774,2774
eucalyptus_orbifolia,eucalyptus_orbifolia_5606,5606
eucalyptus_orbifolia,eucalyptus_orbifolia_5607,5607
eucalyptus_orbifolia,eucalyptus_orbifolia_7312,7312
eucalyptus_leucophloia,eucalyptus_ordiana_1934,1934
eucalyptus_leucophloia,eucalyptus_ordiana_6645,6645
eucalyptus_oreades,eucalyptus_oreades_628,628
eucalyptus_oreades,eucalyptus_oreades_3210,3210
eucalyptus_oreades,eucalyptus_oreades_7356,7356
eucalyptus_ornata,eucalyptus_ornata_243,243
eucalyptus_ornata,eucalyptus_ornata_5040,5040
eucalyptus_orthostemon,eucalyptus_orthostemon_3426,3426
eucalyptus_orthostemon,eucalyptus_orthostemon_3691,3691
eucalyptus_ovata,eucalyptus_ovata_subsp._grandiflora_1594,1594
eucalyptus_ovata,eucalyptus_ovata_subsp._grandiflora_4318,4318
eucalyptus_ovata,eucalyptus_ovata_subsp._grandiflora_6114,6114
eucalyptus_ovata,eucalyptus_ovata_subsp._grandiflora_6121,6121
eucalyptus_ovata,eucalyptus_ovata_subsp._ovata_805,805
eucalyptus_ovata,eucalyptus_ovata_subsp._ovata_1717,1717
eucalyptus_ovata,eucalyptus_ovata_subsp._ovata_1741,1741
eucalyptus_ovata,eucalyptus_ovata_subsp._ovata_6725,6725
eucalyptus_ovata,eucalyptus_ovata_subsp._ovata_6741,6741
eucalyptus_ovularis,eucalyptus_ovularis_1107,1107
eucalyptus_pachyloma,eucalyptus_pachyloma_224,224
eucalyptus_pachyloma,eucalyptus_pachyloma_3735,3735
eucalyptus_pachyphylla,eucalyptus_pachyphylla_1203,1203
eucalyptus_pachyphylla,eucalyptus_pachyphylla_6637,6637
eucalyptus_paedoglauca,eucalyptus_paedoglauca_1298,1298
eucalyptus_paedoglauca,eucalyptus_paedoglauca_5121,5121
eucalyptus_eudesmioides,eucalyptus_pallida_5079,5079
eucalyptus_eudesmioides,eucalyptus_pallida_7229,7229
eucalyptus_panda,eucalyptus_panda_683,683
eucalyptus_panda,eucalyptus_panda_2117,2117
eucalyptus_panda,eucalyptus_panda_2549,2549
eucalyptus_paniculata,eucalyptus_paniculata_2903,2903
eucalyptus_paniculata,eucalyptus_paniculata_(subsp._matutina)_639,639
eucalyptus_mooreana,eucalyptus_pantoleuca_1931,1931
eucalyptus_parramattensis,eucalyptus_parramattensis_subsp._decadens_641,641
eucalyptus_parramattensis,eucalyptus_parramattensis_subsp._parramattensis_1763,1763
eucalyptus_parramattensis,eucalyptus_parramattensis_subsp._parramattensis_3209,3209
eucalyptus_patens,eucalyptus_patens_1143,1143
eucalyptus_patens,eucalyptus_patens_4621,4621
eucalyptus_patens,eucalyptus_patens_5530,5530
eucalyptus_pauciflora,eucalyptus_pauciflora_subsp._acerina_4521,4521
eucalyptus_pauciflora,eucalyptus_pauciflora_subsp._debeuzevillei_2070,2070
eucalyptus_pauciflora,eucalyptus_pauciflora_subsp._hedraia_578,578
eucalyptus_pauciflora,eucalyptus_pauciflora_subsp._hedraia_3801,3801
eucalyptus_pauciflora,eucalyptus_pauciflora_subsp._hedraia_7385,7385
eucalyptus_pauciflora,eucalyptus_pauciflora_subsp._niphophila_589,589
eucalyptus_pauciflora,eucalyptus_pauciflora_subsp._niphophila_3800,3800
eucalyptus_pauciflora,eucalyptus_pauciflora_subsp._niphophila_7371,7371
eucalyptus_pauciflora,eucalyptus_pauciflora_subsp._parvifructa_353,353
eucalyptus_pauciflora,eucalyptus_pauciflora_subsp._parvifructa_7047,7047
eucalyptus_pauciflora,eucalyptus_pauciflora_subsp._pauciflora_476,476
eucalyptus_pauciflora,eucalyptus_pauciflora_subsp._pauciflora_7354,7354
eucalyptus_pauciflora,eucalyptus_pauciflora_subsp._pauciflora_x_e._radiata_subsp._radiata_6283,6283
eucalyptus_pellita,eucalyptus_pellita_1304,1304
eucalyptus_perangusta,eucalyptus_perangusta_148,148
eucalyptus_perangusta,eucalyptus_perangusta_1118,1118
eucalyptus_perangusta,eucalyptus_perangusta_3712,3712
eucalyptus_perriniana,eucalyptus_perriniana_584,584
eucalyptus_perriniana,eucalyptus_perriniana_1975,1975
eucalyptus_petiolaris,eucalyptus_petiolaris_(red_flowered_morph)_946,946
eucalyptus_petiolaris,eucalyptus_petiolaris_(yellow_flower_morph)_945,945
eucalyptus_petraea,eucalyptus_petraea_339,339
eucalyptus_petraea,eucalyptus_petraea_2761,2761
eucalyptus_petraea,eucalyptus_petraea_3766,3766
eucalyptus_petraea,eucalyptus_petraea_5463,5463
eucalyptus_petrensis,eucalyptus_petrensis_248,248
eucalyptus_phaenophylla,eucalyptus_phaenophylla_235,235
eucalyptus_phaenophylla,eucalyptus_phaenophylla_236,236
eucalyptus_phaenophylla,eucalyptus_phaenophylla_324,324
eucalyptus_phaenophylla,eucalyptus_phaenophylla_(subsp._interjacens)_196,196
eucalyptus_phenax,eucalyptus_phenax_subsp._compressa_824,824
eucalyptus_phenax,eucalyptus_phenax_subsp._phenax_929,929
eucalyptus_phenax,eucalyptus_phenax_subsp._phenax_3439,3439
eucalyptus_phenax,eucalyptus_phenax_subsp._phenax_4423,4423
eucalyptus_phenax,eucalyptus_phenax_subsp._phenax_(hills_variant)_5924,5924
eucalyptus_phoenicea,eucalyptus_phoenicea_4216,4216
eucalyptus_phoenicea,eucalyptus_phoenicea_4228,4228
eucalyptus_phoenicea,eucalyptus_phoenicea_(battlecamp_variant)_1320,1320
eucalyptus_pileata,eucalyptus_pileata_191,191
eucalyptus_pileata,eucalyptus_pileata_947,947
eucalyptus_pileata,eucalyptus_pileata_3644,3644
eucalyptus_pileata,eucalyptus_pileata_5477,5477
eucalyptus_pileata,eucalyptus_pileata_3178,3178
eucalyptus_pileata,eucalyptus_pileata_4669,4669
eucalyptus_pimpiniana,eucalyptus_pimpiniana_110,110
eucalyptus_pimpiniana,eucalyptus_pimpiniana_2738,2738
eucalyptus_piperita,eucalyptus_piperita_subsp._piperita_627,627
eucalyptus_piperita,eucalyptus_piperita_subsp._urceolaris_610,610
eucalyptus_piperita,eucalyptus_piperita_subsp._urceolaris_7363,7363
eucalyptus_griffithsii,eucalyptus_planipes_131,131
eucalyptus_griffithsii,eucalyptus_planipes_6996,6996
eucalyptus_griffithsii,eucalyptus_planipes_(e._trachybasis)_330,330
eucalyptus_griffithsii,eucalyptus_planipes_(e._trachybasis)_4306,4306
eucalyptus_platycorys,eucalyptus_platycorys_2733,2733
eucalyptus_platycorys,eucalyptus_platycorys_3445,3445
eucalyptus_platycorys,eucalyptus_platycorys_3601,3601
eucalyptus_platycorys,eucalyptus_platycorys_3627,3627
eucalyptus_platyphylla,eucalyptus_platyphylla_1296,1296
eucalyptus_platyphylla,eucalyptus_platyphylla_12966,12966
eucalyptus_platyphylla,eucalyptus_platyphylla_(nt_form)_1350,1350
eucalyptus_nutans,eucalyptus_platypus_subsp._congregata_184,184
eucalyptus_nutans,eucalyptus_platypus_subsp._congregata_3591,3591
eucalyptus_nutans,eucalyptus_platypus_subsp._platypus_208,208
eucalyptus_pleurocarpa,eucalyptus_pleurocarpa_154,154
eucalyptus_pleurocarpa,eucalyptus_pleurocarpa_3557,3557
eucalyptus_polita,eucalyptus_polita_3449,3449
eucalyptus_polita,eucalyptus_polita_3468,3468
eucalyptus_polita,eucalyptus_polita_3669,3669
eucalyptus_polyanthemos,eucalyptus_polyanthemos_subsp._marginalis_457,457
eucalyptus_polyanthemos,eucalyptus_polyanthemos_subsp._marginalis_6106,6106
eucalyptus_polyanthemos,eucalyptus_polyanthemos_subsp._polyanthemos_742,742
eucalyptus_polyanthemos,eucalyptus_polyanthemos_subsp._polyanthemos_2899,2899
eucalyptus_polyanthemos,eucalyptus_polyanthemos_subsp._vestita_6785,6785
eucalyptus_polyanthemos,eucalyptus_polyanthemos_subsp._vestita_(subsp._longior)_1738,1738
eucalyptus_polybractea,eucalyptus_polybractea_736,736
eucalyptus_polybractea,eucalyptus_populnea_subsp._bimbil_2954,2954
eucalyptus_polybractea,eucalyptus_populnea_subsp._populnea_679,679
eucalyptus_acmenoides,eucalyptus_portuensis_6447,6447
eucalyptus_preissiana,eucalyptus_preissiana_subsp._lobata_179,179
eucalyptus_preissiana,eucalyptus_preissiana_subsp._lobata_3710,3710
eucalyptus_preissiana,eucalyptus_preissiana_subsp._lobata_5492,5492
eucalyptus_preissiana,eucalyptus_preissiana_subsp._preissiana_217,217
eucalyptus_preissiana,eucalyptus_preissiana_subsp._preissiana_3762,3762
eucalyptus_prolixa,eucalyptus_prolixa_2281,2281
eucalyptus_prolixa,eucalyptus_prolixa_6693,6693
eucalyptus_youmanii,eucalyptus_prominula_2917,2917
eucalyptus_propinqua,eucalyptus_propinqua_1239,1239
eucalyptus_propinqua,eucalyptus_propinqua_(blackdown_variant)_6457,6457
eucalyptus_protensa,eucalyptus_protensa_126,126
eucalyptus_protensa,eucalyptus_protensa_3641,3641
eucalyptus_pruinosa,eucalyptus_pruinosa_subsp._pruinosa_1329,1329
eucalyptus_pruinosa,eucalyptus_pruinosa_subsp._pruinosa_2440,2440
eucalyptus_pruinosa,eucalyptus_pruinosa_subsp._tenuata_4203,4203
eucalyptus_pruinosa,eucalyptus_pruinosa_subsp._tenuata_4226,4226
eucalyptus_carnea,eucalyptus_psammitica_664,664
eucalyptus_globulus,eucalyptus_pseudoglobulus_1735,1735
eucalyptus_pterocarpa,eucalyptus_pterocarpa_3656,3656
eucalyptus_pterocarpa,eucalyptus_pterocarpa_137,137
eucalyptus_pulverulenta,eucalyptus_pulverulenta_1226,1226
eucalyptus_pulverulenta,eucalyptus_pulverulenta_6323,6323
eucalyptus_grisea,eucalyptus_punctata_612,612
eucalyptus_grisea,eucalyptus_punctata_1253,1253
eucalyptus_purpurata,eucalyptus_purpurata_3579,3579
eucalyptus_purpurata,eucalyptus_purpurata_3580,3580
eucalyptus_quadrans,eucalyptus_quadrans_1099,1099
eucalyptus_quadrans,eucalyptus_quadrans_1119,1119
eucalyptus_quadricostata,eucalyptus_quadricostata_2533,2533
eucalyptus_quadricostata,eucalyptus_quadricostata_5137,5137
eucalyptus_quaerenda,eucalyptus_quaerenda_237,237
eucalyptus_quaerenda,eucalyptus_quaerenda_3719,3719
eucalyptus_racemosa,eucalyptus_racemosa_718,718
eucalyptus_racemosa,eucalyptus_racemosa_(e._sclerophylla)_7357,7357
eucalyptus_radiata,eucalyptus_radiata_subsp._radiata_575,575
eucalyptus_radiata,eucalyptus_radiata_subsp._radiata_602,602
eucalyptus_radiata,eucalyptus_radiata_subsp._radiata_(tas_variant)_1959,1959
eucalyptus_radiata,eucalyptus_radiata_subsp._sejuncta_655,655
eucalyptus_rameliana,eucalyptus_rameliana_543,543
eucalyptus_rameliana,eucalyptus_rameliana_4294,4294
eucalyptus_rameliana,eucalyptus_rameliana_4287,4287
eucalyptus_ravida,eucalyptus_ravida_134,134
eucalyptus_ravida,eucalyptus_ravida_2781,2781
eucalyptus_recta,eucalyptus_recta_294,294
eucalyptus_recta,eucalyptus_recta_5074,5074
eucalyptus_recta,eucalyptus_recta_4441,4441
eucalyptus_tindaliae,eucalyptus_reducta_1300,1300
eucalyptus_pluricaulis,eucalyptus_redunca_subsp._pluricaulis_1662,1662
eucalyptus_pluricaulis,eucalyptus_redunca_subsp._pluricaulis_3727,3727
eucalyptus_pluricaulis,eucalyptus_redunca_subsp._porphyrea_210,210
eucalyptus_pluricaulis,eucalyptus_redunca_subsp._redunca_221,221
eucalyptus_regnans,eucalyptus_regnans_467,467
eucalyptus_regnans,eucalyptus_regnans_1973,1973
eucalyptus_regnans,eucalyptus_regnans_4316,4316
eucalyptus_lanepoolei,eucalyptus_relicta_3550,3550
eucalyptus_lanepoolei,eucalyptus_relicta_3551,3551
eucalyptus_lanepoolei,eucalyptus_relicta_5535,5535
eucalyptus_gypsophila,eucalyptus_repullulans_1188,1188
eucalyptus_gypsophila,eucalyptus_repullulans_1550,1550
eucalyptus_gypsophila,eucalyptus_repullulans_5180,5180
eucalyptus_resinifera,eucalyptus_resinifera_subsp._hemilampra_2921,2921
eucalyptus_resinifera,eucalyptus_resinifera_subsp._hemilampra_6206,6206
eucalyptus_resinifera,eucalyptus_resinifera_subsp._resinifera_642,642
eucalyptus_resinifera,eucalyptus_resinifera_subsp._resinifera_1762,1762
eucalyptus_mooreana,eucalyptus_revelata_1910,1910
eucalyptus_rigens,eucalyptus_rigens_157,157
eucalyptus_rigens,eucalyptus_rigens_3595,3595
eucalyptus_rigidula,eucalyptus_rigidula_subsp._rigidula_244,244
eucalyptus_rigidula,eucalyptus_rigidula_subsp._rigidula_292,292
eucalyptus_rigidula,eucalyptus_rigidula_subsp._rigidula_2713,2713
eucalyptus_rigidula,eucalyptus_rigidula_3630,3630
eucalyptus_rigidula,eucalyptus_rigidula_subsp._rigidula_5071,5071
eucalyptus_rigidula,eucalyptus_rigidula_subsp._rigidula_6697,6697
eucalyptus_rigidula,eucalyptus_rigidula_subsp._rigidula_6955,6955
eucalyptus_rigidula,eucalyptus_rigidula_subsp._rigidula_5460,5460
eucalyptus_rigidula,eucalyptus_rigidula_subsp._rigidula_5554,5554
eucalyptus_rigidula,eucalyptus_rigidula_subsp._rigidula_5671,5671
eucalyptus_radiata,eucalyptus_robertsonii_1771,1771
eucalyptus_radiata,eucalyptus_robertsonii_(subsp._hemispherica)_2953,2953
eucalyptus_pellita,eucalyptus_robusta_638,638
eucalyptus_pellita,eucalyptus_robusta_6205,6205
eucalyptus_rodwayi,eucalyptus_rodwayi_1972,1972
eucalyptus_rodwayi,eucalyptus_rodwayi_7402,7402
eucalyptus_rosacea,eucalyptus_rosacea_518,518
eucalyptus_rosacea,eucalyptus_rosacea_6939,6939
eucalyptus_racemosa,eucalyptus_rossii_725,725
eucalyptus_racemosa,eucalyptus_rossii_781,781
eucalyptus_lucasii,eucalyptus_rowleyi_4277,4277
eucalyptus_lucasii,eucalyptus_rowleyi_4279,4279
eucalyptus_lucasii,eucalyptus_rowleyi_4281,4281
eucalyptus_roycei,eucalyptus_roycei_1175,1175
eucalyptus_roycei,eucalyptus_roycei_5086,5086
eucalyptus_rubida,eucalyptus_rubida_subsp._barbigerorum_2939,2939
eucalyptus_rubida,eucalyptus_rubida_subsp._rubida_1223,1223
eucalyptus_rubida,eucalyptus_rubida_subsp._rubida_6297,6297
eucalyptus_rubida,eucalyptus_rubida_subsp._rubida_6319,6319
eucalyptus_rudderi,eucalyptus_rudderi_2920,2920
eucalyptus_rudderi,eucalyptus_rudderi_(e._hypostomatica)_2080,2080
eucalyptus_rudis,eucalyptus_rudis_subsp._cratyantha_1146,1146
eucalyptus_rudis,eucalyptus_rudis_subsp._cratyantha_5538,5538
