UniqueID,Yearplanted.x,Taxonsimplified_DN,Provenance.x,latitude,longitude,AICorrected,MAT,ISOT,AP,PDryM,MaxTWarmM,PrecDeficit,height_max_m,LeafLenghtavg_mm,LeafWidth_avg_mm,LeafAreaEst_cm2,Thornhill_bionomial_tip_match2,percentage_affected,per_aff_spavg,per_aff_spavg_shift,AICorrected_spavg,MAT_spavg,MAP_spavg,PDryM_spavg,MaxTWarmM_spavg,PrecDeficit_spavg,height_max_m_spavg,LeafLenghtavg_mm_spavg,LeafWidth_avg_mm_spavg,LeafAreaEst_cm2_spavg
1715,1997,Eucalyptus gillii,"Gammon Ranges, SA",-30.60083333,139.0586111,0.0833,18.27499962,44.95322289,219,12,33.90000153,-218.7372,8,55,23.5,9.0475,eucalyptus_gillii,0,0,1,0.0611,18.88888842,158.6666667,7.666666667,34.7,-158.4034667,8,55,23.5,9.0475
1716,1997,Eucalyptus fasciculosa,"Salt Creek, SA",-36.28166667,139.7319444,0.3233,15.42500019,52.44089277,523,15,27.20000076,-522.8383,10,105,24,17.64,eucalyptus_fasciculosa,0.25,0.125,1.125,0.31545,14.9812501,516,16.5,28.00000038,-515.83645,10,105,24,17.64
1733,1997,Eucalyptus bosistoana,"Metung, Vic",-37.87777778,147.8541667,0.4895,14.57083321,48.72935105,709,42,25,-708.8552,60,129,17,15.351,eucalyptus_bosistoana,0.75,0.625,1.625,0.57535,14.4000001,809,39.5,24.69999981,-808.8589,60,129,17,15.351
1735,1997,Eucalyptus pseudoglobulus,"Metung, Vic",-37.87777778,147.8541667,0.4895,14.57083321,48.63183975,709,42,25,-708.8552,45,240,30,50.4,eucalyptus_globulus,1,1,2,0.4895,14.57083321,709,42,25,-708.8552,45,240,30,50.4
1737,1997,Eucalyptus mackintii,"Bruthen, Vic",-37.71027778,147.9852778,0.5604,14.01666641,49.67320633,799,48,24.79999924,-798.8575,30,157.5,36,39.69,eucalyptus_mackintii,1,1,2,0.5604,14.01666641,799,48,24.79999924,-798.8575,30,157.5,36,39.69
1739,1997,Eucalyptus botryoides,"Orbost, Vic",-37.75611111,148.5277778,0.6331,15.10000038,48.87905658,901,51,25.89999962,-900.8577,40,160,45,50.4,eucalyptus_botryoides,1,0.875,1.875,0.70665,15.02500019,1011,54.5,25.09999981,-1010.85685,40,160,45,50.4
1747,2004,Eucalyptus conspicua subsp. conspicua,"Narrabarba, NSW",-37.27388889,149.7980556,0.6903,14.64999962,47.34887058,902,58,23.89999962,-901.8694,10,140,29.5,28.91,eucalyptus_conspicua,0.75,0.875,1.875,0.7093,13.89999981,932.5,54.5,24.39999981,-932.3686,10,140,29.5,28.91
1749,1997,Eucalyptus sieberi,"Mt Imlay, NSW",-37.19166667,149.7583333,0.1575,18.30416679,36.12351227,519,5,30.79999924,-518.8425,35,140,25,24.5,eucalyptus_sieberi,1,1,2,0.1575,18.30416679,519,5,30.79999924,-518.8425,35,140,25,24.5
1750,1997,Eucalyptus longifolia,"Eden, NSW",-37.07444444,149.8852778,0.6431,15.19999981,50.18183144,849,47,24.5,-848.8681,35,170,21.5,25.585,eucalyptus_longifolia,0.75,0.625,1.625,0.5965,16.18541491,867,43.5,26.3,-866.8536,35,170,21.5,25.585
1751,1997,Eucalyptus spectatrix,"Bega, NSW",-36.65888889,149.9052778,0.6982,14.60416698,51.08172989,917,44,24.89999962,-916.8687,6,100,15,10.5,eucalyptus_stricta,1,1,2,0.6982,14.60416698,917,44,24.89999962,-916.8687,6,100,15,10.5
1752,1997,Corymbia maculata,"Narooma, NSW",-36.28166667,150.1247222,NA,NA,NA,NA,NA,NA,NA,25,195,33.5,45.7275,corymbia_maculata,0.75,0.75,1.75,NA,NA,NA,NA,NA,NA,25,195,33.5,45.7275
1755,2000,Eucalyptus recurva x E. viminalis subsp. Viminalis,"Mongarlowe, NSW",-35.38083333,149.9516667,0.5678,12.58333302,48.69684601,765,46,24.79999924,-764.8653,4,32,6,1.344,eucalyptus_recurva,1,1,2,0.5678,12.58333302,765,46,24.79999924,-764.8653,4,32,6,1.344
1761,1997,Eucalyptus beyeriana,"Bargo, NSW",-34.3125,150.5875,0.6855,14.8708334,47.86634445,994,44,25,-993.8551,20,105,13.5,9.9225,eucalyptus_beyeriana,0,0,1,0.6855,14.8708334,994,44,25,-993.8551,20,105,13.5,9.9225
1762,1997,Eucalyptus resinifera subsp. resinifera,"Bargo, NSW",-34.30694444,150.5919444,0.682,14.96249962,48.09870529,997,43,25,-996.8539,45,130,28,25.48,eucalyptus_resinifera,1,1,2,0.682,14.96249962,997,43,25,-996.8539,45,130,28,25.48
1763,1997,Eucalyptus parramattensis subsp. parramattensis,"Thirlmere, NSW",-34.21722222,150.5502778,0.6255,15.23750019,49.0216465,927,40,25.60000038,-926.8519,15,110,18.5,14.245,eucalyptus_parramattensis,0.5,0.75,1.75,0.58765,16.4354167,916.5,42.5,26.75,-916.3436,15,110,18.5,14.245
177,1996,Eucalyptus notactites,"Lucky Bay, WA",-33.98194444,122.2155556,0.4151,16.20833397,56.73572949,715,21,26.39999962,-714.8278,3,112.5,27.5,21.65625,eucalyptus_goniantha,0.25,0.625,1.625,0.4383,15.86041699,698.5,22.5,25.84999981,-698.34005,5,107.5,28.75,21.590625
1798,1997,Eucalyptus leucoxylon subsp. pruinosa,"Kingston SE, SA",-36.82638889,139.9202778,0.3901,15.1875,50.24754688,604,16,27.29999924,-603.8453,25,130,20,18.2,eucalyptus_leucoxylon,0,0.4,1.4,0.38488,14.73916672,576,23.8,27.5800003,-575.84446,22,130,22.7,20.79875
1800,1997,Eucalyptus aromaphloia,"Carpenter Rocks, SA",-37.925,140.425,0.159,17.54999924,35.01118469,397,6,33.09999847,-396.841,4,19,23.5,3.1255,eucalyptus_aromaphloia,1,1,2,0.159,17.54999924,397,6,33.09999847,-396.841,4,19,23.5,3.1255
1804,1997,Eucalyptus socialis subsp. socialis,"Roseworthy, SA",-34.50305556,138.6947222,0.2355,16.50416565,50.23730469,458,18,31,-457.8056,10,95,16,10.64,eucalyptus_socialis,0,0,1,0.182733333,16.82083321,365.6666667,18,31,-365.4656,10,95,16,10.64
1813,1997,Eucalyptus cooperiana,"Eyre Bird Observatory, WA",-32.14083333,126.2952778,0.1045,17.44166756,60.32388687,237,11,29.39999962,-236.7734,4,85,17.5,10.4125,eucalyptus_cooperiana,0,0,1,0.1045,17.44166756,237,11,29.39999962,-236.7734,4,85,17.5,10.4125
1826,1997,Eucalyptus assimilans,"Balladonia, WA",-32.24944444,123.4233333,0.152,17.10833359,53.44611359,297,17,31.20000076,-296.8047,15,125,27.5,24.0625,eucalyptus_assimilans,0,0,1,0.152,17.10833359,297,17,31.20000076,-296.8047,15,125,27.5,24.0625
1853,1997,Eucalyptus neutra,"Newdegate 1, WA",-33.10055556,118.8897222,0.1844,16.375,53.4178524,358,13,30.89999962,-357.806,6,80,15,8.4,eucalyptus_neutra,0,0,1,0.20355,16.48333359,382.75,14.5,30.42499972,-382.558625,6,80,15,8.4
1897,1997,Eucalyptus comitae-vallis,"Marchagee, WA",-30.11361111,115.9916667,0.1623,19.16250038,49.55196762,385,8,34.90000153,-384.7629,7,80,10.5,5.88,eucalyptus_comitae-vallis,0,0,1,0.1623,19.16250038,385,8,34.90000153,-384.7629,7,80,10.5,5.88
195,1995,Eucalyptus uncinata subsp. Uncinata,"Eldverton, WA",-33.73472222,120.1911111,0.2326,16.72916603,56.8526091,426,16,28.10000038,-425.8169,8,77.5,13.5,7.32375,eucalyptus_uncinata,0,0,1,0.202533333,16.54305534,374,18,28.40000013,-373.8142333,8,77.5,14.33333333,7.775833333
1953,1997,Eucalyptus peninsularis,"Karkoo, SA",-34.13166667,135.7283333,0.2326,16.32083321,50.77439286,427,10,29,-426.8165,6,100,16.5,11.55,eucalyptus_stockeri,0,0,1,0.272266667,15.82361101,480.3333333,11.33333333,28,-480.1565,6,100,16.5,11.55
207,1993,Eucalyptus vegrandis subsp. vegrandis,"Jerramungup, WA",-34.0725,119.0452778,0.2506,15.9416666,54.92954636,440,18,28,-439.8245,6,60,7,2.94,eucalyptus_vegrandis,0,0,1,0.2297,15.77291679,405,16.5,28.30000019,-404.8237,6,60,7,2.94
2072,1998,Eucalyptus squamosa,"Glenbrook, NSW",-33.795,150.5705556,0.6674,15.75,49.60876465,1009,42,26,-1008.8489,15,95,14.5,9.6425,eucalyptus_squamosa,0.25,0.25,1.25,0.6674,15.75,1009,42,26,-1008.8489,15,95,14.5,9.6425
2082,1998,Angophora costata subsp. euryphylla,"Broken Back Range, NSW",-32.77083333,151.2191667,0.713,15.69999981,48.40185187,1078,54,26.60000038,-1077.8489,25,155,35,37.975,angophora_costata,0.5,0.166666667,1.166666667,0.719733333,17.14444302,1168.666667,40,27.96666692,-1168.500567,26.66666667,130.8333333,24.16666667,23.29833333
2083,1998,Eucalyptus aenea,"Gungal, NSW",-32.29277778,150.4111111,0.4056,16.45416641,47.86256897,680,38,28.89999962,-679.8324,5,80,13.5,7.56,eucalyptus_viridis,0,0,1,0.279275,16.4645816,519,24.5,29.97499991,-518.805375,9.25,75,11.375,5.92375
2099,1998,Eucalyptus ophitica,"Baryulgil, NSW",-29.29388889,152.6363889,0.6461,18.48749924,50.56560898,1096,30,28.70000076,-1095.8304,10,124,21,18.228,eucalyptus_ophitica,0,0,1,0.6461,18.48749924,1096,30,28.70000076,-1095.8304,10,124,21,18.228
2111,1998,Eucalyptus melanoleuca,"Yarraman, Qld",-26.78666667,151.9575,0.4731,17.71666718,45.39217458,830,34,28.39999962,-829.8246,30,16,25,2.8,eucalyptus_melanoleuca,0.25,0.625,1.625,0.2457,22.90624859,446,17,35.49999981,-445.74385,30,16,25,2.8
2112,1998,Eucalyptus longirostrata,"Cracow, Qld",-25.44611111,150.3088889,0.3329,19.96249962,50.03217697,658,25,32.09999847,-657.8024,30,130,24,21.84,eucalyptus_longirostrata,1,1,2,0.3329,19.96249962,658,25,32.09999847,-657.8024,30,130,24,21.84
2116,1998,Eucalyptus virens,"Maranoa River, Qld",-25.19972222,147.9361111,0.3058,18.39583397,48.85964966,612,21,31.79999924,-611.8,25,82.5,14.5,8.37375,eucalyptus_virens,0,0,1,0.3058,18.39583397,612,21,31.79999924,-611.8,25,82.5,14.5,8.37375
21163,2018,,"Mindanao, Phil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,eucalyptus_deglupta,0.5,0.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2120,1998,Corymbia terminalis,"Charleville, Qld",-26.65333333,145.5636111,0.1668,21.21249962,44.65884018,405,17,35.29999924,-404.7573,18,140,21,20.58,corymbia_terminalis,0,0,1,0.1668,21.21249962,405,17,35.29999924,-404.7573,18,140,21,20.58
2129,2000,Eucalyptus yalatensis,"Nullarbor, SA",-31.53611111,130.685,0.104,17.52916718,56.05547586,214,11,28.29999924,-213.7943,7,90,15.5,9.765,eucalyptus_yalatensis,0,0,1,0.1606,17.09305573,312.6666667,12.66666667,28.66666641,-312.4705,7,90,15.5,9.765
2163,2001,Eucalyptus longissima,"Norseman 2, WA",-32.15222222,121.7372222,0.1447,17.48749924,50.46992493,298,19,32,-297.7942,8,82.5,11.5,6.64125,eucalyptus_eremicola,0,0,1,0.1447,17.48749924,298,19,32,-297.7942,8,82.5,11.5,6.64125
2166,2000,Eucalyptus brockwayi,"Norseman 1, WA",-32.1525,121.7075,0.1489,17.15833282,50.12626266,299,19,31.60000038,-298.7992,15,110,13,10.01,eucalyptus_brockwayi,0,0,1,0.1489,17.15833282,299,19,31.60000038,-298.7992,15,110,13,10.01
2190,2000,Eucalyptus kochii subsp. amaryssia,"Lake Barlee, WA",-29.27388889,120.2847222,0.0886,19.61666679,46.2558291,229,8,35.70000076,-228.7418,12,90,10,6.3,eucalyptus_kochii,0,0,1,0.11844,18.78583385,284.6,11.2,34.92,-284.35514,11.2,91,9.2,5.915
2227,1999,Eucalyptus ecdysiastes,"Cadoux, WA",-30.77611111,117.1677778,0.1496,18.12083244,51.09524692,339,12,34.09999847,-338.7735,11,67.5,8,3.78,eucalyptus_horistes,0,0.068181818,1.068181818,0.162390909,17.55681837,327.3636364,14,31.89090867,-327.1523091,10.72727273,61.59090909,7.840909091,3.512727273
230,1993,Eucalyptus wandoo subsp. wandoo,"Stirling Range, WA",-32.35361111,118.0691667,0.1587,17.32083321,50.29879761,331,11,32.59999847,-330.7915,18,100,19,13.3,eucalyptus_wandoo,0.125,0.041666667,1.041666667,0.161666667,17.79861069,353.3333333,11,33.4666659,-353.1153333,17,100,19,13.3
2300,1999,Eucalyptus woodwardii,"Coonana, WA",-31.02194444,123.1130556,0.11,17.95000076,49.59207535,248,15,33,-247.7746,10,140,35,34.3,eucalyptus_woodwardii,0,0,1,0.11,17.95000076,248,15,33,-247.7746,10,140,35,34.3
2303,1999,Eucalyptus hypolaena,"Zanthus, WA",-31.02888889,123.3688889,0.1011,18.07083321,51.32857918,228,13,32.90000153,-227.7747,15,25,21.5,3.7625,eucalyptus_hypolaena,0,0,1,0.105125,18.26458401,235.5,13.25,33.075,-235.27365,15,96.25,21.5,14.485625
2306,1999,Eucalyptus salmonophloia,"Zanthus, WA",-31.03555556,123.6694444,0.0917,18.42499924,51.50987244,211,11,33.29999924,-210.7701,25,90,11.5,7.245,eucalyptus_salmonophloia,0,0,1,0.0917,18.42499924,211,11,33.29999924,-210.7701,25,90,11.5,7.245
234,1995,Eucalyptus spathulata subsp. spathulata,"Katanning, WA",-33.68777778,117.7491667,0.2168,15.97916698,52.32638931,401,12,29.79999924,-400.8152,10,4,4,0.112,eucalyptus_spathulata,0,0,1,0.2168,15.97916698,401,12,29.79999924,-400.8152,10,4,4,0.112
237,1993,Eucalyptus quaerenda,"Chinocup Lake, WA",-33.53361111,118.3927778,0.1855,16.08749962,50.69750595,343,14,29,-342.8152,4,72.5,5.5,2.79125,eucalyptus_quaerenda,0,0,1,0.1855,16.08749962,343,14,29,-342.8152,4,72.5,5.5,2.79125
238,1993,Eucalyptus tenera,"Lake Chinocup, WA",-33.53111111,118.3769444,0.1852,16.10000038,50.51395035,345,13,29.10000038,-344.8138,4,53.5,9.5,3.55775,eucalyptus_tenera,0,0,1,0.1852,16.10000038,345,13,29.10000038,-344.8138,4,53.5,9.5,3.55775
239,1993,Eucalyptus loxophleba subsp. loxophleba,"Tarin Rock, WA",-33.04305556,118.1055556,0.1828,16.1875,51.05363846,351,12,31.20000076,-350.8081,15,112.5,15,11.8125,eucalyptus_loxophleba,0.333333333,0.333333333,1.333333333,0.1828,16.1875,351,12,31.20000076,-350.8081,15,112.5,15,11.8125
2435,1999,Eucalyptus intertexta,"Alice Springs, NT",-23.32472222,133.7952778,0.1178,21.02083397,45.99393865,333,8,36.09999847,-332.7174,20,105,16.5,12.1275,eucalyptus_intertexta,0,0,1,0.128725,20.3291675,338.5,11.75,35.24999981,-338.230075,20,105,16.5,12.1275
2440,1999,Eucalyptus pruinosa subsp. pruinosa,"Tennant Creek, NT",-19.72555556,134.1897222,0.1345,25.5625,48.69593048,424,1,37.29999924,-423.6849,10,110,70,53.9,eucalyptus_pruinosa,0,0,1,0.1345,25.5625,424,1,37.29999924,-423.6849,10,110,70,53.9
248,1993,Eucalyptus petrensis,"Seabird, WA",-31.28694444,115.4486111,0.075,19.87916756,50.85390282,155,0,32.20000076,-154.7936,3,98.5,19,13.1005,eucalyptus_petrensis,0.5,0.625,1.625,0.1639,17.77500058,293.5,9,30,-293.3114,4,87.5,18.75,11.503625
2506,1999,Eucalyptus moluccana,"Mt Garnet, Qld",-17.7275,145.0475,0.4462,21.47500038,54.33745708,879,6,31,-878.8031,30,120,40,33.6,eucalyptus_moluccana,0.75,0.375,1.375,0.439,21.76666519,875.5,18,31.25,-875.3006,30,120,40,33.6
2508,1999,Eucalyptus shirleyi,"Lappa Junction, Qld",-17.62444444,144.9852778,0.4158,21.94166565,57.27388732,837,6,31.60000038,-836.7988,12,90,55,34.65,eucalyptus_melanophloia,0,0.166666667,1.166666667,0.3974,22.45277855,836.6666667,4.333333333,32.36666679,-836.4556333,12,90,55,34.65
2514,1999,Eucalyptus drepanophylla,"Coen, Qld",-14.59916667,143.4397222,0.5734,25.15833282,52.87403906,1231,2,34.5,-1230.7854,35,117.5,17,13.9825,eucalyptus_crebra,0,0.142857143,1.142857143,0.3501,22.14345154,742,15,33.20000011,-741.7873429,35,117.5,17,13.9825
2520,1999,Eucalyptus staigeriana,"Maitland Downs, Qld",-16.20277778,144.7519444,0.4802,23.82916641,60.65062332,982,4,32.70000076,-981.7956,12,75,22,11.55,eucalyptus_exilipes,0,0,1,0.4802,23.82916641,982,4,32.70000076,-981.7956,12,75,22,11.55
2521,1999,Eucalyptus tardecidens,"Maitland Downs, Qld",-16.37833333,144.7361111,0.4435,24.18333435,59.78835678,918,3,33.20000076,-917.7931,10,112.5,16.5,12.99375,eucalyptus_talyuberlup,1,1,2,0.4435,24.18333435,918,3,33.20000076,-917.7931,10,112.5,16.5,12.99375
2526,1999,Eucalyptus howittiana,"Valley of Lagoons, Qld",-18.62083333,145.1861111,0.4875,21.91666603,54.39814758,993,9,31.79999924,-992.7964,25,100,29,20.3,eucalyptus_howittiana,0.75,0.75,1.75,0.4875,21.91666603,993,9,31.79999924,-992.7964,25,100,29,20.3
2533,1999,Eucalyptus quadricostata,"Pentland, Qld",-20.48055556,145.3161111,0.2719,22.64999962,50.62783388,631,9,33.79999924,-630.768,14,130,24,21.84,eucalyptus_quadricostata,0.75,0.375,1.375,0.28045,21.82499981,626,10,32.89999962,-625.7766,14,130,24,21.84
2545,1999,Eucalyptus decolor,"Boynedale, Qld",-24.1975,151.2755556,0.4871,21.26666641,50.65359497,912,30,30.29999924,-911.8128,25,97.5,15,10.2375,eucalyptus_decolor,0.5,0.5,1.5,0.4871,21.26666641,912,30,30.29999924,-911.8128,25,97.5,15,10.2375
2552,1999,Angophora melanoxylon,"St George, Qld",-27.96277778,148.6872222,0.2488,20.21666718,47.5788269,540,23,34.29999924,-539.783,15,60,14,5.88,angophora_melanoxylon,0,0,1,0.2488,20.21666718,540,23,34.29999924,-539.783,15,60,14,5.88
2583,2000,Eucalyptus froggattii,"Mitre, Vic",-36.67888889,141.7355556,0.2697,14.52499962,43.61800385,452,20,29.29999924,-451.8325,10,97.5,18.5,12.62625,eucalyptus_froggattii,0.75,0.375,1.375,0.22245,12.06874991,369.5,10.5,30.34999943,-369.3344,10,97.5,18.5,12.62625
2587,2000,Eucalyptus calcareana,"Kimba, SA",-33.22555556,136.3319444,0.1745,16.46249962,54.58076753,354,15,30.5,-353.7973,8,107.5,17.5,13.16875,eucalyptus_calcareana,0,0,1,0.1569,17.11388906,320,12.66666667,30.23333321,-319.7934333,8,107.5,17.5,13.16875
2633,2002,Eucalyptus wyolensis,"Oak Valley 2, SA",-29.33583333,130.2213889,0.0622,19.37916756,51.44068146,173,9,34.59999847,-172.7221,7,75,45,23.625,eucalyptus_wyolensis,0,0,1,0.0622,19.37916756,173,9,34.59999847,-172.7221,7,75,45,23.625
265,1994,Eucalyptus erythrocorys,"Lake Logue, WA",-29.87138889,115.0880556,0.2336,19.92083359,52.63414761,530,6,34,-529.7732,8,145,21,21.315,eucalyptus_erythrocorys,0,0,1,0.177533333,20.6986112,410.6666667,3.666666667,34.76666667,-410.4345667,8,145,21,21.315
267,1993,Eucalyptus zopherophloia,"Cliff Head, WA",-29.58861111,114.9783333,0.2249,20.01666641,50.63025665,497,4,33.09999847,-496.7792,4,74,9,4.662,eucalyptus_zopherophloia,0,0,1,0.2249,20.01666641,497,4,33.09999847,-496.7792,4,74,9,4.662
269,1993,Eucalyptus oraria,"Dongara, WA",-29.18416667,114.9166667,0.2152,20.42083359,51.71703911,497,4,34.40000153,-496.7691,7,82.5,15.5,8.95125,eucalyptus_oraria,0,0,1,0.1926,20.56666661,444,3.5,34.10000039,-443.7696,7,82.5,15.5,8.95125
2715,2000,Eucalyptus concinna,"Cosmo Newbery, WA",-27.83472222,123.9272222,0.0718,21.11249924,45.53613154,209,8,37.09999847,-208.7093,8,106.5,14,10.437,eucalyptus_concinna,0,0,1,0.0886,20.12916462,235.5,10.5,36.34999924,-235.23045,8,106.5,14,10.437
2717,2000,Eucalyptus salubris,"Laverton, WA",-28.55888889,122.4880556,0.0859,20.01250076,46.52182007,234,10,35.59999847,-233.7279,15,85,11,6.545,eucalyptus_salubris,0,0,1,0.0975,19.1833334,244,12,34.5,-243.74765,15,85,11,6.545
272,1993,Eucalyptus blaxellii,"Moresby Range, WA",-28.70166667,114.695,0.2136,20.27916718,50.56217194,477,5,34.29999924,-476.7768,3,80,7.5,4.2,eucalyptus_blaxellii,0,0,1,0.2136,20.27916718,477,5,34.29999924,-476.7768,3,80,7.5,4.2
273,1993,Eucalyptus dolichocera,"Mullewa, WA",-28.70111111,115.095,0.1764,19.92499924,52.70875931,412,6,35.29999924,-411.7665,6,105,17.5,12.8625,eucalyptus_dolichocera,0,0,1,0.17225,20.48333264,402.5,4.5,34.94999886,-402.26645,6,105,17.5,12.8625
2738,2000,Eucalyptus pimpiniana,"Mulga Rockhole, WA",-29.9825,123.1283333,0.1001,18.68333435,47.50567245,243,11,33.79999924,-242.7574,2,102.5,25,17.9375,eucalyptus_pimpiniana,0,0,1,0.1001,18.68333435,243,11,33.79999924,-242.7574,2,102.5,25,17.9375
2752,2000,Corymbia ferriticola,"Meekatharra, WA",-26.36333333,118.4094444,0.0715,22.33333397,41.88034058,219,3,38.40000153,-218.6941,15,70,14,6.86,corymbia_ferriticola,0.5,0.5,1.5,0.0715,22.33333397,219,3,38.40000153,-218.6941,15,70,14,6.86
2774,2000,Eucalyptus orbifolia,"Diemals Station, WA",-29.62055556,118.9122222,0.1081,18.70833397,45.14912056,263,13,35.09999847,-262.757,5,37.5,31.5,8.26875,eucalyptus_orbifolia,0.5,0.25,1.25,0.10865,19.09791699,271,12.5,35.59999924,-270.75085,5,37.5,31.5,8.26875
281,1993,Eucalyptus stowardii,"Latham, WA",-29.86611111,116.3697222,0.1365,19.49583244,48.94766998,335,8,36.09999847,-334.7547,5,99,22.5,15.5925,eucalyptus_stowardii,0,0,1,0.1365,19.49583244,335,8,36.09999847,-334.7547,5,99,22.5,15.5925
287,1993,Eucalyptus armillata,"Pithara, WA",-30.28388889,116.8730556,0.1375,19.04166603,47.887043,331,12,35.29999924,-330.7594,7,57.5,10,4.025,eucalyptus_erythronema,0,0,1,0.1425,18.42291641,331.5,12,34.5,-331.26725,6.5,61.25,11,4.7425
2899,2000,Eucalyptus polyanthemos subsp. polyanthemos,"Adelong, NSW",-35.26583333,147.9394444,0.4878,14.76666641,48.31081009,814,40,30.89999962,-813.8332,20,80,34,19.04,eucalyptus_polyanthemos,1,1,2,0.4878,14.76666641,814,40,30.89999962,-813.8332,20,80,34,19.04
2905,2000,Eucalyptus globoidea,"Tomerong, NSW",-35.03111111,150.4566667,0.7892,15.1875,47.29610062,1143,58,24.5,-1142.8552,40,102.5,26,18.655,eucalyptus_globoidea,0.75,0.75,1.75,0.7892,15.1875,1143,58,24.5,-1142.8552,40,102.5,26,18.655
2911,2000,Eucalyptus scias subsp. scias,"West Head, NSW",-33.57888889,151.3080556,0.8464,17.10416603,44.51381567,1313,66,24.89999962,-1312.8449,20,135,40,37.8,eucalyptus_scias,1,0.5,1.5,0.76115,15.59583302,1155,53,24.54999981,-1154.84875,25,132.5,32,29.82
2918,2000,Eucalyptus fergusonii subsp. fergusonii,"Karuah, NSW",-32.64027778,151.9897222,0.7635,17.65833282,47.82225374,1213,61,26.70000076,-1212.8412,30,120,23.5,19.74,eucalyptus_paniculata,0.25,0.4375,1.4375,0.70445,17.40729071,1113,53.25,26.77500019,-1112.842225,27.5,118.75,23.5,19.55625
292,1993,Eucalyptus rigidula,"Ballidu, WA",-30.68833333,116.7719444,0.147,18.67500114,50.31516145,341,12,34.70000076,-340.7682,5,75,10.5,5.5125,eucalyptus_rigidula,0,0,1,0.128633333,18.93680519,301,10.66666667,34.55000013,-300.7655167,5,75,9.833333333,5.1625
2927,2000,Eucalyptus scopulorum,"Peregrine Point, NSW",-29.6125,152.2027778,0.6759,14.08749962,45.12882233,997,40,24.20000076,-996.8526,8,85,26.5,15.7675,eucalyptus_scopulorum,0,0,1,0.6759,14.08749962,997,40,24.20000076,-996.8526,8,85,26.5,15.7675
2932,2000,Eucalyptus exserta,"Inglewood, Qld",-28.49055556,151.4513889,0.3765,18.09583282,48.82254391,709,31,31.39999962,-708.8117,20,14,17,1.666,eucalyptus_nudicaulis,0.2,0.158333333,1.158333333,0.341016667,20.2131938,687.8333333,24,32.68333327,-687.6189833,15.33333333,46.41666667,17,5.459416667
